timestamp,open,high,low,close,volume
1766313000000,0.28002,0.32,0.23228,0.24597,15517725.0
1766313300000,0.24655,0.25374,0.2428,0.2452,3827474.0
1766313600000,0.24485,0.25182,0.24273,0.24718,2361761.0
1766313900000,0.24744,0.25473,0.24743,0.25146,2533607.0
1766314200000,0.25146,0.25851,0.245,0.24857,2667633.0
1766314500000,0.24852,0.252,0.246,0.24766,1474731.0
1766314800000,0.24761,0.25417,0.23055,0.24159,4483875.0
1766315100000,0.24159,0.24324,0.22383,0.23166,4145800.0
1766315400000,0.23177,0.24118,0.22649,0.23556,2695584.0
1766315700000,0.23557,0.23815,0.23237,0.23727,1709944.0
1766316000000,0.23729,0.24198,0.23714,0.23949,1756698.0
1766316300000,0.23949,0.24217,0.23437,0.2357,1664748.0
1766316600000,0.23615,0.24258,0.2357,0.2388,1307177.0
1766316900000,0.2388,0.24266,0.235,0.23534,1324106.0
1766317200000,0.23529,0.23731,0.2324,0.23449,1438988.0
1766317500000,0.23456,0.23758,0.2251,0.22757,2904791.0
1766317800000,0.22734,0.23482,0.22659,0.22957,2412896.0
1766318100000,0.22992,0.237,0.22925,0.23384,2166284.0
1766318400000,0.23384,0.23888,0.2154,0.22113,5571164.0
1766318700000,0.22142,0.22412,0.2061,0.207,4150888.0
1766319000000,0.207,0.2149,0.20697,0.21419,1957899.0
1766319300000,0.21419,0.22222,0.21191,0.2147,2593833.0
1766319600000,0.21485,0.21972,0.20618,0.214,2961215.0
1766319900000,0.21413,0.21632,0.20847,0.20993,2056342.0
1766320200000,0.2099,0.21729,0.20817,0.21555,2451297.0
1766320500000,0.21533,0.21998,0.2109,0.21961,2314423.0
1766320800000,0.21961,0.21986,0.21512,0.21546,2190252.0
1766321100000,0.21552,0.21988,0.21505,0.21892,1688024.0
1766321400000,0.21893,0.22828,0.21875,0.2278,3247515.0
1766321700000,0.22783,0.22971,0.21689,0.22167,3396238.0
1766322000000,0.22196,0.22575,0.21505,0.21556,2566438.0
1766322300000,0.21574,0.21714,0.21022,0.216,2384999.0
1766322600000,0.21617,0.21618,0.21,0.21326,3033449.0
1766322900000,0.21306,0.21739,0.20804,0.20919,3005543.0
1766323200000,0.20907,0.21569,0.2074,0.21431,4924627.0
1766323500000,0.21431,0.21549,0.20642,0.20887,3446456.0
1766323800000,0.20888,0.21416,0.2071,0.21244,3330017.0
1766324100000,0.21255,0.21344,0.20867,0.20964,1573202.0
1766324400000,0.20964,0.21028,0.2,0.20386,6951869.0
1766324700000,0.20386,0.20676,0.20318,0.20399,2874852.0
1766325000000,0.2041,0.21242,0.20375,0.20906,3134704.0
1766325300000,0.20909,0.21396,0.2077,0.21098,2718050.0
1766325600000,0.21099,0.215,0.21098,0.21293,2839505.0
1766325900000,0.21287,0.21392,0.21025,0.21272,2050638.0
1766326200000,0.21272,0.21313,0.2082,0.21149,2142081.0
1766326500000,0.21157,0.222,0.21143,0.21939,3423163.0
1766326800000,0.21922,0.22026,0.21464,0.21607,2083678.0
1766327100000,0.2162,0.21658,0.2115,0.21302,2209266.0
1766327400000,0.21307,0.21424,0.20668,0.21082,3837516.0
1766327700000,0.21104,0.21472,0.21069,0.21317,1738948.0
1766328000000,0.21299,0.21377,0.20779,0.20975,1497816.0
1766328300000,0.20983,0.21371,0.20983,0.21312,1423287.0
1766328600000,0.21312,0.21482,0.211,0.21106,1669680.0
1766328900000,0.21108,0.21123,0.20859,0.21004,1406813.0
1766329200000,0.21004,0.21051,0.20465,0.20664,2378210.0
1766329500000,0.20651,0.2089,0.20443,0.20764,2609189.0
1766329800000,0.20764,0.21115,0.2068,0.21092,1558301.0
1766330100000,0.21105,0.21218,0.20899,0.21188,1810414.0
1766330400000,0.21186,0.21636,0.2081,0.21372,2673138.0
1766330700000,0.2136,0.21527,0.21177,0.21365,1731360.0
1766331000000,0.21353,0.21357,0.21,0.21111,1443892.0
1766331300000,0.21113,0.21156,0.20632,0.20764,2364343.0
1766331600000,0.20779,0.20779,0.202,0.20426,2988557.0
1766331900000,0.20434,0.2084,0.20248,0.20501,2746401.0
1766332200000,0.20513,0.20877,0.20513,0.20689,1463830.0
1766332500000,0.20707,0.20974,0.20628,0.2067,1278773.0
1766332800000,0.20658,0.21216,0.20484,0.21053,2861407.0
1766333100000,0.21039,0.21563,0.20936,0.21563,2074629.0
1766333400000,0.21546,0.22345,0.2137,0.21804,5191055.0
1766333700000,0.21823,0.22112,0.21534,0.21845,2825120.0
1766334000000,0.21846,0.22297,0.21372,0.21674,3510818.0
1766334300000,0.21666,0.23156,0.21581,0.22754,5299545.0
1766334600000,0.22769,0.23429,0.22204,0.22611,4581742.0
1766334900000,0.22611,0.22611,0.22039,0.22196,2161886.0
1766335200000,0.2221,0.23888,0.22138,0.23732,4069978.0
1766335500000,0.23734,0.23879,0.2211,0.22632,6180282.0
1766335800000,0.22605,0.22753,0.21474,0.2188,4159883.0
1766336100000,0.2188,0.22586,0.2178,0.22311,2171623.0
1766336400000,0.22311,0.226,0.223,0.22458,1232167.0
1766336700000,0.22445,0.232,0.2243,0.23066,1741687.0
1766337000000,0.23066,0.2335,0.22533,0.22955,2434875.0
1766337300000,0.22956,0.2321,0.22608,0.22886,1453584.0
1766337600000,0.22882,0.23229,0.22606,0.23045,1495371.0
1766337900000,0.23046,0.23539,0.22753,0.22792,1221278.0
1766338200000,0.22801,0.22999,0.22627,0.22723,1150664.0
1766338500000,0.22739,0.22761,0.21638,0.21744,3756717.0
1766338800000,0.21759,0.21969,0.20164,0.20973,6031949.0
1766339100000,0.20976,0.20998,0.19714,0.2029,4328861.0
1766339400000,0.20285,0.2087,0.19732,0.20053,3132574.0
1766339700000,0.20074,0.20699,0.20056,0.20626,1593176.0
1766340000000,0.20626,0.21013,0.20178,0.20593,2312516.0
1766340300000,0.20569,0.20892,0.20336,0.2086,1549171.0
1766340600000,0.20857,0.21579,0.20573,0.21056,2344948.0
1766340900000,0.21066,0.215,0.21,0.21328,1527620.0
1766341200000,0.21333,0.21457,0.20994,0.21107,1091376.0
1766341500000,0.21106,0.2131,0.20492,0.20776,1321944.0
1766341800000,0.20783,0.21116,0.20717,0.20943,872532.0
1766342100000,0.2095,0.21328,0.20907,0.21163,1022584.0
1766342400000,0.21149,0.21762,0.21149,0.21424,1034693.0
1766342700000,0.2143,0.2157,0.2113,0.21323,877586.0
1766343000000,0.21344,0.21789,0.2129,0.21721,976566.0
1766343300000,0.21715,0.22,0.2147,0.21513,1537361.0
1766343600000,0.21513,0.21574,0.20954,0.21071,1671415.0
1766343900000,0.21078,0.21354,0.20977,0.21092,730500.0
1766344200000,0.21092,0.21188,0.2089,0.21076,736275.0
1766344500000,0.21076,0.21334,0.20969,0.21084,946987.0
1766344800000,0.21095,0.2112,0.20533,0.20951,1670558.0
1766345100000,0.2096,0.212,0.20808,0.21051,792179.0
1766345400000,0.21051,0.21344,0.20921,0.21242,697679.0
1766345700000,0.2124,0.21371,0.21169,0.21204,522011.0
1766346000000,0.21208,0.21544,0.21169,0.21399,799967.0
1766346300000,0.21406,0.21609,0.21341,0.21595,600390.0
1766346600000,0.21595,0.218,0.2117,0.21404,1218788.0
1766346900000,0.21404,0.21472,0.20612,0.20801,1661318.0
1766347200000,0.2079,0.2128,0.20739,0.21043,1220278.0
1766347500000,0.21043,0.21412,0.21002,0.2129,616399.0
1766347800000,0.2129,0.216,0.21098,0.21225,794421.0
1766348100000,0.21228,0.21468,0.20829,0.21033,1169905.0
1766348400000,0.21034,0.21497,0.20817,0.21305,1305467.0
1766348700000,0.21295,0.21298,0.20785,0.21163,1003053.0
1766349000000,0.21163,0.21272,0.2106,0.21185,210482.0
1766349300000,0.2118,0.2121,0.20488,0.20722,1496214.0
1766349600000,0.20704,0.20945,0.206,0.20755,477085.0
1766349900000,0.20764,0.20791,0.19091,0.19567,4702179.0
1766350200000,0.19577,0.19955,0.19573,0.19846,1174036.0
1766350500000,0.19857,0.20125,0.19733,0.19869,1071885.0
1766350800000,0.19866,0.19995,0.19708,0.19783,758936.0
1766351100000,0.19785,0.20508,0.19723,0.20159,885277.0
1766351400000,0.20159,0.20526,0.20123,0.20252,844559.0
1766351700000,0.20262,0.20305,0.20044,0.20047,445458.0
1766352000000,0.2005,0.20149,0.19936,0.20096,601859.0
1766352300000,0.20096,0.20103,0.19898,0.19948,429404.0
1766352600000,0.19958,0.20832,0.19733,0.20505,1863813.0
1766352900000,0.20512,0.20692,0.20138,0.20185,734904.0
1766353200000,0.20196,0.20219,0.20028,0.20131,305439.0
1766353500000,0.20135,0.20873,0.20131,0.20545,1045172.0
1766353800000,0.20545,0.20768,0.20507,0.20695,359131.0
1766354100000,0.20695,0.209,0.20432,0.20776,713214.0
1766354400000,0.2077,0.213,0.20743,0.209,812631.0
1766354700000,0.20891,0.21041,0.20572,0.20788,704851.0
1766355000000,0.20786,0.20983,0.20333,0.20733,1011359.0
1766355300000,0.20723,0.21063,0.20652,0.2097,537757.0
1766355600000,0.2096,0.21193,0.20943,0.21187,551889.0
1766355900000,0.21171,0.2165,0.2106,0.2136,872381.0
1766356200000,0.21364,0.21585,0.21046,0.21271,851032.0
1766356500000,0.2126,0.21595,0.21009,0.2152,621696.0
1766356800000,0.21512,0.2162,0.207,0.20969,1075484.0
1766357100000,0.20969,0.2125,0.20873,0.20995,555780.0
1766357400000,0.20995,0.2117,0.20884,0.21059,327458.0
1766357700000,0.21059,0.21195,0.2082,0.20895,363347.0
1766358000000,0.2091,0.21012,0.20283,0.20567,955558.0
1766358300000,0.2057,0.20658,0.20219,0.20454,1053666.0
1766358600000,0.20444,0.20516,0.20172,0.20366,3211703.0
1766358900000,0.20364,0.20511,0.1965,0.19972,1936580.0
1766359200000,0.19991,0.20058,0.19393,0.19537,1901598.0
1766359500000,0.19541,0.19626,0.18413,0.18763,4207344.0
1766359800000,0.18762,0.19167,0.18705,0.19109,1615906.0
1766360100000,0.19109,0.195,0.19,0.19375,1020562.0
1766360400000,0.19376,0.1945,0.19052,0.19169,1307661.0
1766360700000,0.19182,0.19399,0.19098,0.19283,781331.0
1766361000000,0.19255,0.1931,0.19004,0.19193,978662.0
1766361300000,0.19198,0.19385,0.1898,0.19156,1188666.0
1766361600000,0.19153,0.19449,0.19075,0.19357,818680.0
1766361900000,0.19368,0.19554,0.19262,0.19465,658817.0
1766362200000,0.19465,0.19477,0.18461,0.1885,2218478.0
1766362500000,0.18855,0.18987,0.1849,0.18752,946459.0
1766362800000,0.18753,0.18861,0.18601,0.18714,979360.0
1766363100000,0.18714,0.18748,0.17433,0.17894,3122686.0
1766363400000,0.1791,0.18229,0.17838,0.18055,1688052.0
1766363700000,0.18055,0.18133,0.17501,0.1775,1303928.0
1766364000000,0.17758,0.181,0.17758,0.17997,848622.0
1766364300000,0.17993,0.18264,0.17867,0.18204,1245012.0
1766364600000,0.18204,0.18947,0.18078,0.18721,2121410.0
1766364900000,0.18732,0.20521,0.18326,0.20151,3878179.0
1766365200000,0.2015,0.22344,0.2,0.21214,7112001.0
1766365500000,0.21226,0.21434,0.20859,0.21179,1836215.0
1766365800000,0.21176,0.21368,0.20397,0.20619,2013098.0
1766366100000,0.2062,0.2075,0.20224,0.20266,1151147.0
1766366400000,0.20266,0.2054,0.2,0.20242,1220763.0
1766366700000,0.20233,0.20259,0.19504,0.19719,1427283.0
1766367000000,0.19718,0.19993,0.19532,0.19967,1707928.0
1766367300000,0.19954,0.20151,0.19665,0.20068,1364819.0
1766367600000,0.20034,0.20044,0.1963,0.19714,777466.0
1766367900000,0.1971,0.19711,0.19154,0.19235,1112300.0
1766368200000,0.19237,0.19371,0.19054,0.19174,1071082.0
1766368500000,0.19165,0.19226,0.18872,0.19037,1185561.0
1766368800000,0.19043,0.19139,0.187,0.18836,1219754.0
1766369100000,0.18829,0.18942,0.18578,0.18628,1375882.0
1766369400000,0.18614,0.19255,0.18527,0.19141,1775994.0
1766369700000,0.19148,0.1968,0.19115,0.19568,1262833.0
1766370000000,0.19571,0.1959,0.19398,0.19415,891322.0
1766370300000,0.19429,0.19614,0.19368,0.19433,581963.0
1766370600000,0.19447,0.1948,0.19061,0.19119,721196.0
1766370900000,0.19117,0.1968,0.19064,0.19469,1164729.0
1766371200000,0.19455,0.19928,0.1941,0.19928,926917.0
1766371500000,0.19911,0.202,0.19829,0.20138,1029416.0
1766371800000,0.20138,0.20794,0.20135,0.206,1352714.0
1766372100000,0.20591,0.207,0.20243,0.20318,906836.0
1766372400000,0.20337,0.206,0.20337,0.20512,594887.0
1766372700000,0.20504,0.20809,0.20466,0.20785,1009178.0
1766373000000,0.20784,0.20785,0.19788,0.20047,2087785.0
1766373300000,0.20054,0.20197,0.19953,0.20089,568112.0
1766373600000,0.20099,0.20732,0.20077,0.20467,935800.0
1766373900000,0.2047,0.20547,0.20212,0.20505,577512.0
1766374200000,0.20525,0.20529,0.19402,0.1958,1929062.0
1766374500000,0.19595,0.19647,0.1926,0.19383,942613.0
1766374800000,0.19392,0.1962,0.1936,0.19527,332546.0
1766375100000,0.19547,0.19593,0.1912,0.19259,713996.0
1766375400000,0.1928,0.1946,0.19158,0.19374,493726.0
1766375700000,0.19368,0.1957,0.19136,0.19455,661931.0
1766376000000,0.19455,0.19711,0.191,0.1927,1355296.0
1766376300000,0.19281,0.19844,0.19101,0.19757,1134070.0
1766376600000,0.19739,0.19797,0.19441,0.19527,669013.0
1766376900000,0.19523,0.19684,0.19335,0.19521,384113.0
1766377200000,0.1952,0.19674,0.1914,0.19309,647795.0
1766377500000,0.19305,0.19515,0.19289,0.19479,253708.0
1766377800000,0.19489,0.19489,0.19293,0.19423,286351.0
1766378100000,0.19407,0.19486,0.19302,0.19354,236796.0
1766378400000,0.19355,0.19495,0.19225,0.19377,312958.0
1766378700000,0.19382,0.19652,0.19314,0.19627,491707.0
1766379000000,0.19626,0.19667,0.19406,0.19522,595387.0
1766379300000,0.19525,0.19566,0.19407,0.19503,309504.0
1766379600000,0.195,0.19631,0.19444,0.19609,511279.0
1766379900000,0.19625,0.20057,0.19554,0.19588,1478405.0
1766380200000,0.19567,0.19621,0.19432,0.19535,624796.0
1766380500000,0.1954,0.19913,0.1954,0.19762,714709.0
1766380800000,0.19769,0.199,0.19674,0.1982,444491.0
1766381100000,0.19823,0.19911,0.19264,0.19274,948090.0
1766381400000,0.19275,0.19369,0.1896,0.19223,1808642.0
1766381700000,0.19223,0.19412,0.19129,0.19277,533535.0
1766382000000,0.19285,0.19681,0.19141,0.19575,1009658.0
1766382300000,0.19577,0.19584,0.19366,0.19415,218620.0
1766382600000,0.19415,0.1942,0.19262,0.19368,343446.0
1766382900000,0.19358,0.19426,0.19255,0.19303,248242.0
1766383200000,0.19303,0.19625,0.19241,0.19527,541722.0
1766383500000,0.19527,0.19597,0.1918,0.19246,650738.0
1766383800000,0.19247,0.19608,0.19151,0.1947,621899.0
1766384100000,0.19452,0.19551,0.19352,0.19421,292353.0
1766384400000,0.19411,0.19446,0.19294,0.19437,195151.0
1766384700000,0.19437,0.19437,0.19235,0.19261,340467.0
1766385000000,0.1926,0.19356,0.19173,0.19311,490548.0
1766385300000,0.19326,0.1934,0.18817,0.18981,1121047.0
1766385600000,0.18984,0.19225,0.18802,0.18967,1088715.0
1766385900000,0.18977,0.19108,0.18823,0.19032,643412.0
1766386200000,0.1904,0.19163,0.18918,0.19128,651190.0
1766386500000,0.19144,0.19291,0.19,0.19087,957599.0
1766386800000,0.19096,0.19399,0.18929,0.19361,735764.0
1766387100000,0.19355,0.19663,0.19321,0.19413,1212695.0
1766387400000,0.19415,0.19515,0.19349,0.1944,492426.0
1766387700000,0.19441,0.19623,0.19194,0.19364,812313.0
1766388000000,0.1935,0.19477,0.19163,0.19196,657536.0
1766388300000,0.19198,0.19265,0.1882,0.18975,1711895.0
1766388600000,0.18974,0.1941,0.18965,0.19298,1098302.0
1766388900000,0.19304,0.19313,0.19041,0.19099,467683.0
1766389200000,0.19098,0.19698,0.19071,0.1956,1027665.0
1766389500000,0.19555,0.196,0.19182,0.19222,715461.0
1766389800000,0.19224,0.1942,0.19161,0.19371,383638.0
1766390100000,0.19366,0.19517,0.19192,0.19308,614313.0
1766390400000,0.193,0.19451,0.19142,0.19192,431569.0
1766390700000,0.19183,0.19287,0.19089,0.19125,401071.0
1766391000000,0.1913,0.19209,0.19031,0.1912,252665.0
1766391300000,0.19122,0.19463,0.19031,0.19326,821581.0
1766391600000,0.19316,0.19476,0.1924,0.1927,513411.0
1766391900000,0.19277,0.1959,0.19201,0.19516,760862.0
1766392200000,0.19509,0.20363,0.19448,0.20035,2775436.0
1766392500000,0.20021,0.20306,0.19916,0.20284,1346012.0
1766392800000,0.20273,0.20446,0.20138,0.20253,1467921.0
1766393100000,0.20253,0.20642,0.20126,0.20216,1678101.0
1766393400000,0.20212,0.20219,0.19724,0.20099,2174529.0
1766393700000,0.20083,0.2009,0.19222,0.19469,2254525.0
1766394000000,0.19458,0.19458,0.1915,0.19346,888413.0
1766394300000,0.1933,0.19492,0.19214,0.19371,633872.0
1766394600000,0.19372,0.19515,0.19276,0.1932,435180.0
1766394900000,0.1932,0.19803,0.19179,0.19357,1520927.0
1766395200000,0.1935,0.19404,0.19089,0.19188,835399.0
1766395500000,0.19188,0.19335,0.19039,0.19295,541808.0
1766395800000,0.193,0.1947,0.1922,0.19428,500049.0
1766396100000,0.19426,0.19581,0.19241,0.19462,620509.0
1766396400000,0.19468,0.19569,0.19338,0.19526,412615.0
1766396700000,0.19526,0.19619,0.19449,0.19503,568943.0
1766397000000,0.19505,0.19764,0.19417,0.19724,756667.0
1766397300000,0.19728,0.19893,0.19601,0.1978,706095.0
1766397600000,0.19775,0.19932,0.19225,0.19355,1422163.0
1766397900000,0.19376,0.19463,0.19203,0.19321,693088.0
1766398200000,0.19327,0.19527,0.19137,0.1951,1003240.0
1766398500000,0.19493,0.19493,0.19218,0.19294,424526.0
1766398800000,0.193,0.19378,0.19163,0.19251,705169.0
1766399100000,0.19254,0.19346,0.18888,0.19119,1535018.0
1766399400000,0.19128,0.19354,0.1896,0.19209,967799.0
1766399700000,0.19213,0.19267,0.1888,0.18996,982141.0
1766400000000,0.18997,0.19145,0.1895,0.19133,553523.0
1766400300000,0.19125,0.1926,0.1902,0.19047,534259.0
1766400600000,0.19046,0.19085,0.18081,0.18217,2895083.0
1766400900000,0.18229,0.18635,0.1811,0.18544,2612558.0
1766401200000,0.18529,0.1867,0.18328,0.18562,1236214.0
1766401500000,0.18548,0.18688,0.18492,0.1861,593106.0
1766401800000,0.186,0.1892,0.18559,0.18836,1072419.0
1766402100000,0.18842,0.18878,0.18601,0.18655,763073.0
1766402400000,0.1866,0.18986,0.18538,0.18732,1240441.0
1766402700000,0.18734,0.19127,0.18698,0.19024,829294.0
1766403000000,0.19022,0.19168,0.18535,0.1872,1133144.0
1766403300000,0.18723,0.18848,0.18551,0.1877,1022668.0
1766403600000,0.18746,0.18907,0.18627,0.18715,521761.0
1766403900000,0.18707,0.19,0.18666,0.18919,779217.0
1766404200000,0.18929,0.18947,0.18753,0.18848,435005.0
1766404500000,0.1885,0.1903,0.1883,0.18921,571502.0
1766404800000,0.1894,0.18952,0.18743,0.18762,354849.0
1766405100000,0.18775,0.18794,0.18034,0.18252,2457488.0
1766405400000,0.18254,0.18531,0.18202,0.18486,1040704.0
1766405700000,0.18474,0.18764,0.18365,0.18621,769045.0
1766406000000,0.1861,0.18705,0.18482,0.18564,492600.0
1766406300000,0.18563,0.18646,0.18152,0.18425,1229923.0
1766406600000,0.18414,0.18488,0.18214,0.18321,833371.0
1766406900000,0.18326,0.1862,0.18282,0.18469,1166532.0
1766407200000,0.18489,0.18594,0.18446,0.18546,314995.0
1766407500000,0.18537,0.18779,0.185,0.18676,991207.0
1766407800000,0.18676,0.18693,0.18402,0.18444,573220.0
1766408100000,0.18444,0.18444,0.18236,0.18286,737061.0
1766408400000,0.18285,0.1855,0.18236,0.18451,1386658.0
1766408700000,0.18451,0.18686,0.18391,0.18483,1083150.0
1766409000000,0.1848,0.18517,0.18305,0.18426,509434.0
1766409300000,0.18419,0.18481,0.183,0.1839,511563.0
1766409600000,0.18386,0.1855,0.18233,0.18508,1060171.0
1766409900000,0.18506,0.18514,0.18351,0.18446,481503.0
1766410200000,0.18451,0.18665,0.18285,0.18611,818380.0
1766410500000,0.18615,0.18663,0.1842,0.1847,467962.0
1766410800000,0.1847,0.188,0.18405,0.18611,1075271.0
1766411100000,0.18612,0.18763,0.18409,0.18477,838854.0
1766411400000,0.1848,0.1857,0.18035,0.18054,2160180.0
1766411700000,0.18065,0.18465,0.18,0.18226,2115483.0
1766412000000,0.18225,0.18428,0.18084,0.18393,1178299.0
1766412300000,0.18384,0.18479,0.182,0.1827,681181.0
1766412600000,0.18283,0.18305,0.178,0.18136,3012489.0
1766412900000,0.18136,0.18238,0.17928,0.17988,1063953.0
1766413200000,0.17988,0.18029,0.175,0.17697,4598961.0
1766413500000,0.17688,0.17776,0.17,0.1722,6268944.0
1766413800000,0.17219,0.1739,0.17,0.17149,3899387.0
1766414100000,0.17148,0.17501,0.17148,0.17474,2678326.0
1766414400000,0.17471,0.17534,0.168,0.1695,3636124.0
1766414700000,0.16945,0.17077,0.16569,0.16953,4077102.0
1766415000000,0.16946,0.17236,0.16908,0.17131,1625854.0
1766415300000,0.17135,0.17287,0.17032,0.17189,1208761.0
1766415600000,0.17182,0.17346,0.17046,0.17114,1208100.0
1766415900000,0.17107,0.17204,0.17007,0.17168,851224.0
1766416200000,0.17168,0.1735,0.16801,0.16918,1789064.0
1766416500000,0.1692,0.17038,0.16724,0.16961,2510494.0
1766416800000,0.16966,0.17158,0.16913,0.16969,1128384.0
1766417100000,0.16965,0.17089,0.16919,0.17069,564071.0
1766417400000,0.1707,0.17207,0.16842,0.16939,1413858.0
1766417700000,0.16939,0.17182,0.16743,0.17067,1622382.0
1766418000000,0.1707,0.1728,0.17054,0.1726,855707.0
1766418300000,0.17248,0.1729,0.17112,0.17251,659041.0
1766418600000,0.17245,0.17518,0.17215,0.174,1282655.0
1766418900000,0.17402,0.1743,0.17038,0.17091,1066762.0
1766419200000,0.1708,0.17148,0.16841,0.17019,1579934.0
