timestamp,open,high,low,close,volume
1751629500000,2.2381,2.2392,2.2352,2.2371,2901850.4
1751630400000,2.2371,2.2389,2.2334,2.2346,3275242.0
1751631300000,2.2345,2.2375,2.2327,2.2368,2759532.9
1751632200000,2.2367,2.242,2.236,2.2408,4081331.9
1751633100000,2.2408,2.2425,2.233,2.2358,5531967.6
1751634000000,2.2357,2.241,2.2308,2.2312,6144581.5
1751634900000,2.2312,2.2386,2.2307,2.2355,5711633.5
1751635800000,2.2356,2.2366,2.225,2.2277,6588414.6
1751636700000,2.2276,2.228,2.2189,2.2191,9440569.3
1751637600000,2.2191,2.2221,2.208,2.2124,13868924.4
1751638500000,2.2124,2.2234,2.2022,2.2229,15186413.5
1751639400000,2.2228,2.2259,2.2167,2.2221,8657917.8
1751640300000,2.2221,2.2234,2.2178,2.2214,4069884.5
1751641200000,2.2213,2.2241,2.2163,2.217,5212918.3
1751642100000,2.2169,2.2183,2.2094,2.2122,6832695.6
1751643000000,2.2122,2.2148,2.2058,2.2123,6023513.1
1751643900000,2.2123,2.2155,2.2088,2.2134,3580043.8
1751644800000,2.2134,2.2166,2.2022,2.204,12373967.5
1751645700000,2.204,2.2079,2.1976,2.2033,15803250.5
1751646600000,2.2033,2.2116,2.1941,2.205,10239312.8
1751647500000,2.205,2.2122,2.2043,2.2089,7309984.5
1751648400000,2.2089,2.2194,2.2084,2.2134,9973007.1
1751649300000,2.2134,2.2203,2.2132,2.2192,6044674.4
1751650200000,2.2192,2.2208,2.216,2.2165,3866195.9
1751651100000,2.2165,2.2244,2.2154,2.2239,4426343.9
1751652000000,2.2239,2.2239,2.2182,2.2182,3275749.4
1751652900000,2.2183,2.2185,2.2107,2.2136,3772199.4
1751653800000,2.2136,2.2159,2.2117,2.2138,1444904.9
1751654700000,2.2139,2.2173,2.2061,2.2064,3409949.9
1751655600000,2.2064,2.2146,2.206,2.214,3150350.1
1751656500000,2.214,2.2151,2.2057,2.2058,2957009.7
1751657400000,2.2057,2.2124,2.2057,2.2105,1843222.7
1751658300000,2.2105,2.2126,2.2085,2.2094,1402745.0
1751659200000,2.2095,2.2156,2.2069,2.2156,3004402.4
1751660100000,2.2157,2.217,2.2145,2.2158,1825407.9
1751661000000,2.2158,2.2215,2.2158,2.2215,3190593.2
1751661900000,2.2214,2.2219,2.2181,2.2185,1991347.7
1751662800000,2.2185,2.2198,2.2157,2.2164,3672562.8
1751663700000,2.2165,2.219,2.2159,2.219,1343738.5
1751664600000,2.2189,2.219,2.2128,2.2171,1687911.9
1751665500000,2.217,2.2184,2.2161,2.2174,1077197.7
1751666400000,2.2173,2.2207,2.2144,2.2197,3320660.9
1751667300000,2.2197,2.2241,2.2183,2.2238,3517390.4
1751668200000,2.2239,2.2274,2.2233,2.2261,3284377.9
1751669100000,2.226,2.2276,2.2255,2.227,2005305.1
1751670000000,2.227,2.227,2.222,2.2234,2253908.4
1751670900000,2.2234,2.2237,2.2209,2.2235,2380543.9
1751671800000,2.2235,2.2239,2.2175,2.218,2690443.8
1751672700000,2.2181,2.2201,2.2177,2.2194,1468265.8
1751673600000,2.2194,2.2194,2.2148,2.2161,3914422.9
1751674500000,2.2162,2.2198,2.216,2.2189,2268865.2
1751675400000,2.2188,2.222,2.2166,2.2213,2608026.8
1751676300000,2.2213,2.2237,2.2185,2.2222,2202163.3
1751677200000,2.2222,2.2226,2.2171,2.2175,1938728.8
1751678100000,2.2175,2.2176,2.213,2.2132,1990867.2
1751679000000,2.2132,2.2164,2.2127,2.2154,2114505.6
1751679900000,2.2155,2.2164,2.2134,2.2163,716822.7
1751680800000,2.2163,2.2164,2.2128,2.2143,1389131.7
1751681700000,2.2143,2.2176,2.2138,2.2142,1045776.0
1751682600000,2.2142,2.22,2.2087,2.22,2677538.0
1751683500000,2.2199,2.2225,2.2198,2.2212,1622538.2
1751684400000,2.2212,2.2257,2.2212,2.2234,2416860.0
1751685300000,2.2234,2.2257,2.2232,2.2256,1431574.6
1751686200000,2.2256,2.2263,2.2221,2.2232,1758087.7
1751687100000,2.2232,2.2252,2.2224,2.2245,1063401.7
1751688000000,2.2244,2.2249,2.2162,2.2183,5099091.1
1751688900000,2.2184,2.2251,2.2174,2.2248,1528357.5
1751689800000,2.2249,2.2254,2.2224,2.2242,1580412.9
1751690700000,2.2243,2.2249,2.22,2.22,2383036.8
1751691600000,2.2201,2.2221,2.2187,2.2216,1672278.2
1751692500000,2.2216,2.2241,2.2192,2.2233,1502679.2
1751693400000,2.2233,2.2246,2.222,2.2232,1346294.5
1751694300000,2.2232,2.2275,2.223,2.2272,2823355.2
1751695200000,2.2271,2.2293,2.2248,2.2271,2488661.3
1751696100000,2.2272,2.2318,2.2268,2.2309,3879940.6
1751697000000,2.2309,2.2327,2.2258,2.2267,2128888.0
1751697900000,2.2266,2.229,2.2264,2.2287,1742982.7
1751698800000,2.2287,2.229,2.2263,2.2265,1450856.0
1751699700000,2.2264,2.2267,2.2231,2.2261,2000585.2
1751700600000,2.2261,2.2264,2.2221,2.2233,1885140.9
1751701500000,2.2233,2.2239,2.2217,2.2237,1280446.0
1751702400000,2.2237,2.2258,2.2216,2.2251,1997483.6
1751703300000,2.2251,2.2254,2.2203,2.2204,1637359.0
1751704200000,2.2204,2.2218,2.218,2.2191,2498982.2
1751705100000,2.2191,2.2193,2.2154,2.219,2679629.4
1751706000000,2.219,2.219,2.2142,2.2142,2714322.4
1751706900000,2.2143,2.2145,2.2102,2.2121,4037121.2
1751707800000,2.212,2.2154,2.2112,2.2143,2154745.2
1751708700000,2.2143,2.2209,2.2143,2.2192,3525447.4
1751709600000,2.2192,2.2225,2.2182,2.2189,2113025.8
1751710500000,2.2188,2.2201,2.2169,2.22,1355441.2
1751711400000,2.22,2.2223,2.2176,2.2196,2730148.3
1751712300000,2.2196,2.2219,2.2186,2.219,997761.7
1751713200000,2.219,2.2214,2.2185,2.219,930671.6
1751714100000,2.219,2.2243,2.2184,2.2235,2642142.4
1751715000000,2.2234,2.2248,2.2227,2.2237,1705934.0
1751715900000,2.2236,2.2245,2.2206,2.2207,1522931.6
1751716800000,2.2207,2.2214,2.2166,2.2175,2109067.9
1751717700000,2.2175,2.219,2.215,2.2165,1937812.0
1751718600000,2.2164,2.2193,2.2135,2.2193,2220780.6
1751719500000,2.2192,2.2208,2.2183,2.2201,1392709.5
1751720400000,2.2202,2.2208,2.218,2.2196,1396290.7
1751721300000,2.2196,2.223,2.2193,2.2221,1790054.4
1751722200000,2.2221,2.2224,2.2195,2.2218,1533370.4
1751723100000,2.2218,2.2222,2.2195,2.2207,1459171.7
1751724000000,2.2206,2.2221,2.2181,2.22,1665505.0
1751724900000,2.2199,2.2246,2.2196,2.2246,1995037.0
1751725800000,2.2245,2.2266,2.2221,2.2248,2669550.8
1751726700000,2.2248,2.2295,2.2243,2.2262,2657131.0
1751727600000,2.2262,2.2292,2.226,2.228,2259885.6
1751728500000,2.228,2.2286,2.2251,2.2266,3136036.6
1751729400000,2.2265,2.2289,2.2235,2.2241,1797088.6
1751730300000,2.2241,2.2246,2.2204,2.2218,2534945.3
1751731200000,2.2217,2.2235,2.2206,2.2226,2261017.8
1751732100000,2.2225,2.2238,2.2177,2.2187,2765852.1
1751733000000,2.2186,2.2193,2.2143,2.2157,4654715.0
1751733900000,2.2157,2.2173,2.2122,2.2168,3338621.4
1751734800000,2.2169,2.2194,2.2061,2.208,8443814.8
1751735700000,2.208,2.2106,2.2043,2.2101,4745207.5
1751736600000,2.2101,2.2112,2.2071,2.21,2664144.7
1751737500000,2.21,2.2132,2.2083,2.212,2262163.7
1751738400000,2.2121,2.2121,2.2042,2.2057,2818422.8
1751739300000,2.2058,2.2063,2.2009,2.2014,5546338.5
1751740200000,2.2014,2.2056,2.201,2.2041,2242606.9
1751741100000,2.2042,2.2069,2.202,2.2033,1897018.2
1751742000000,2.2034,2.2034,2.2001,2.2008,1912377.8
1751742900000,2.2007,2.208,2.2002,2.2079,1841598.0
1751743800000,2.2079,2.2086,2.2062,2.2069,1927902.2
1751744700000,2.207,2.2135,2.2069,2.2134,2667664.1
1751745600000,2.2134,2.2169,2.2104,2.211,4370513.2
1751746500000,2.2111,2.2116,2.207,2.2082,2142174.4
1751747400000,2.2082,2.2089,2.2068,2.2073,1458824.8
1751748300000,2.2072,2.2122,2.2071,2.2094,1845331.9
1751749200000,2.2094,2.2094,2.2059,2.2061,2310794.4
1751750100000,2.2061,2.2119,2.206,2.2099,1196250.6
1751751000000,2.2099,2.215,2.2099,2.2148,1204571.0
1751751900000,2.2149,2.2178,2.2139,2.2168,1377602.2
1751752800000,2.2168,2.2168,2.2119,2.2124,1994864.5
1751753700000,2.2124,2.214,2.2115,2.214,1080593.2
1751754600000,2.2139,2.2162,2.2116,2.2151,1098370.8
1751755500000,2.215,2.2162,2.214,2.215,852854.1
1751756400000,2.2149,2.2184,2.2145,2.2182,1368144.9
1751757300000,2.2182,2.2183,2.2149,2.2161,1527065.8
1751758200000,2.216,2.2173,2.2134,2.2155,1728545.9
1751759100000,2.2155,2.2173,2.215,2.2163,819990.6
1751760000000,2.2163,2.2165,2.2127,2.2137,1941792.4
1751760900000,2.2136,2.2169,2.2125,2.2157,1032850.8
1751761800000,2.2157,2.2179,2.213,2.2174,966058.2
1751762700000,2.2173,2.2196,2.2163,2.2192,1562424.5
1751763600000,2.2192,2.2214,2.2162,2.2162,1618241.3
1751764500000,2.2163,2.2172,2.2151,2.2154,1094659.0
1751765400000,2.2155,2.2178,2.215,2.2175,652425.8
1751766300000,2.2175,2.2183,2.2148,2.2171,901766.4
1751767200000,2.2172,2.219,2.2157,2.2186,946442.0
1751768100000,2.2187,2.2193,2.2154,2.2158,776443.5
1751769000000,2.2158,2.2169,2.2142,2.2149,688194.5
1751769900000,2.215,2.2153,2.2112,2.2112,1097051.1
1751770800000,2.2112,2.2117,2.2091,2.2107,2480486.8
1751771700000,2.2107,2.2111,2.2072,2.2098,2846680.0
1751772600000,2.2098,2.212,2.2089,2.212,1362857.3
1751773500000,2.212,2.2154,2.2119,2.2154,1306282.6
1751774400000,2.2153,2.2198,2.215,2.2183,2893502.5
1751775300000,2.2184,2.2198,2.2179,2.2193,1783153.0
1751776200000,2.2192,2.2212,2.218,2.2211,1746854.0
1751777100000,2.2211,2.2217,2.2179,2.2194,2093002.8
1751778000000,2.2194,2.2207,2.2181,2.22,1917314.2
1751778900000,2.22,2.2245,2.2195,2.224,2583684.6
1751779800000,2.224,2.2256,2.221,2.2216,2226524.7
1751780700000,2.2216,2.2222,2.2202,2.2222,1192317.6
1751781600000,2.2223,2.2283,2.2206,2.2277,2901768.4
1751782500000,2.2277,2.2345,2.2276,2.2298,6474481.4
1751783400000,2.2297,2.2308,2.2275,2.2295,2060024.9
1751784300000,2.2296,2.2327,2.2296,2.2314,2421199.9
1751785200000,2.2314,2.2323,2.23,2.2304,2171365.8
1751786100000,2.2304,2.232,2.2282,2.2287,1797379.5
1751787000000,2.2287,2.2289,2.2248,2.2256,2242580.8
1751787900000,2.2255,2.2272,2.2243,2.2266,1797917.8
1751788800000,2.2266,2.2304,2.2257,2.2272,2551028.9
1751789700000,2.2273,2.2289,2.226,2.2283,2129581.7
1751790600000,2.2282,2.2458,2.228,2.2444,13516238.8
1751791500000,2.2443,2.2537,2.2377,2.2416,17385155.2
1751792400000,2.2416,2.252,2.2376,2.2488,10817316.0
1751793300000,2.2487,2.2525,2.2473,2.2478,5570815.7
1751794200000,2.2478,2.258,2.2478,2.2566,7508758.6
1751795100000,2.2567,2.262,2.2517,2.2531,11829638.2
1751796000000,2.2531,2.2648,2.2511,2.2642,9671381.6
1751796900000,2.2641,2.273,2.2618,2.2709,12332192.2
1751797800000,2.2708,2.2837,2.2648,2.2837,15851581.8
1751798700000,2.2836,2.2844,2.2733,2.2741,16427010.9
1751799600000,2.2742,2.2768,2.2585,2.2607,21576718.3
